Id_cosecha;Superf;TT_est; Neto_KG; Toneladas_recibidas; Average of HUMEDAD; Average of PROTEINA;Max of VITASCOPIO; Average of PRIMERA+SEGUNDA; Average of CUARTA;Max of PUREZA_VARIETAL;Max of FALLING_NUMBER;Max of DON; Average of CUERPOS EXT+QUEBRADO+DAÑADO ;Count of Fertil;Cosecha;Fecha_siembra;Variedad;Departamento;Weath_ref; Precip.Acumulada_(mm); Heliofanía_Relativa_(%); Rad.Solar_(xHelio)cal/cma²; Humedad_Rel.
9026;32;144;94.440;94;12,38;12,1;98;78,64;4,32;100;343;388;3,28;1;2023;24/5/2023;ARRAYAN;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
10131;30;135;184.840;185;11,2;11,3143;96;77,7143;4,7143;100;272;9;1,8571;1;2023;25/5/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9879;178;605;641.090;641;11,9767;13,1467;99;85,66;2,9967;100;264;236;1,1233;1;2023;8/6/2023;ARRAYAN;RIO_NEGRO;Tacuarembo;1443,5;50,61020408;346,6791837;0,012244898
10082;46;207;275.770;276;12,2667;10,4917;99;84,0667;1,7333;100;280;564,1;2,25;1;2023;15/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9143;25;113;113.050;113;13,35;10,3;98;93,925;0,725;99;297;141,1;2,35;1;2023;1/6/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9174;130;585;665.020;665;11,575;11,06;100;94,67;0,645;100;352;137;1,38;1;2023;23/6/2023;OSIRIS;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9622;36;144;28.320;28;10,9;11,1;98;85,3;2,1;98;285;340,3;1,2;1;2023;20/5/2023;ARRAYAN;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9621;18;72;313.880;314;11,1417;12,2917;98;80,6333;3,725;99;316;30;1,3917;1;2023;20/5/2023;ARRAYAN;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9968;25;100;329.650;330;10,7455;10,1;99;87,1909;0,7545;98;240;118;4,2909;1;2023;19/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9916;15;60;56.850;57;10,5;12,45;98;72,05;8,85;100;310,5;188,8;1,1;1;2023;19/5/2023;NAHARA;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9887;39;176;149.800;150;11,8167;10,65;98;95,65;0,6333;98;268;92,5;2,3167;1;2023;18/6/2023;ARRAYAN;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
10229;64;288;335.990;336;10,9833;11,15;98;87,05;2,1417;99;374;335;1,8583;1;2023;28/5/2023;NAHARA;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9994;17;58;29.490;29;11,2;11,9;98;88,6;1,1;99;315;-1;2,6;1;2023;19/6/2023;ARRAYAN;RIO_NEGRO;Tacuarembo;1443,5;50,61020408;346,6791837;0,012244898
9567;28;126;32.620;33;12,3;11,6;-1;95,2;0,3;96;-1;-1;3,8;1;2023;14/6/2023;ABYDOS;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9742;70;280;307.690;308;13,3667;10,0667;98;88,4333;1,2083;100;337;880,8;2,4;1;2023;10/6/2023;ARRAYAN;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
9322;60;270; -   ; -   ;12,9;11,75;-1;63,875;6,075;100;-1;-1;8,725;1;2023;1/6/2023;DANIELLE;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
9083;65;293;297.950;298;11,36;11,15;95;93,97;0,61;100;284;100,4;1,27;1;2023;12/6/2023;ARRAYAN;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9650;120;480;617.490;617;11,1522;12,3;99;87,2478;2,2652;100;315;443;1,787;1;2023;4/6/2023;OSIRIS;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9427;30;108;268.530;269;12,8727;12,9545;100;91,1818;1,4182;99;324;154,5;2,1909;1;2023;18/6/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9045;310;1395;926.740;927;12,6224;10,8061;100;96,4857;0,3286;100;319;434;1,6571;1;2023;22/6/2023;OSIRIS;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
10204;100;450;122.400;122;11,88;12,24;100;79,34;2,94;100;311;186;2,9;1;2023;25/5/2023;DANIELLE;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9780;17;77;207.640;208;13,1286;10,2429;99;92,5;0,8714;99;408;991;3,3857;1;2023;24/6/2023;NAHARA;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9922;117;351;488.590;489;11,8333;9,5278;99;86,1833;3,1222;100;368;457;3,0611;1;2023;31/5/2023;NAHARA;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
9971;88;308;180.200;180;11,8688;13,4563;100;78,025;4,8063;100;361;-1;2,7;1;2023;15/6/2023;NAHARA;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9917;15;60;104.250;104;10,85;11,925;99;77,55;3,725;93;308;294;2,275;1;2023;19/5/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9668;30;120;32.140;32;10,8571;11,1286;-1;67,0714;4,0571;100;-1;-1;2,1857;1;2023;28/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
10255;10;45;36.460;36;12,7;10,9;99;93,8;1,3;99;308;495,4;1,4;1;2023;21/6/2023;ARRAYAN;FLORIDA;Canelones;676,7;58,16653061;342,3669388;0,085714286
9453;120;420;633.780;634;11,7154;12,6038;100;90,2231;1,8269;100;337;231,5;1,5154;1;2023;14/6/2023;ARRAYAN;RIO_NEGRO;Tacuarembo;1443,5;50,61020408;346,6791837;0,012244898
9575;82;410;157.310;157;10,5;12,1625;99;80,675;3,1375;100;322,7;342,8;5,8625;1;2023;14/6/2023;NAHARA;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9839;126;504;672.920;673;11,0125;12,1792;99;86,975;2,2417;100;315;134,8;1,1792;1;2023;9/6/2023;ARRAYAN;PAYSANDU;Salto;1059,2;48,18857143;331,9167347;0,865306122
9801;17;77; -   ; -   ;11,4;13,75;100;85,95;2,15;77;198;321;5,65;1;2023;12/5/2023;FANA;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
9544;24;108;31.260;31;11,9;11,3;100;93,3;0,2;98;303;325;3,3;1;2023;17/7/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9396;18;81;23.620;24;11;12,2;99;68;4,8333;100;322;371,1;3,3333;1;2023;5/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9435;70;315;486.640;487;12,0563;10,5;99;84,225;2,7625;100;332;367,8;2,8813;1;2023;16/6/2023;NAHARA;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
9607;50;190; -   ; -   ;11,8333;13,5667;-1;80,8667;2,6;98;-1;-1;1,5667;1;2023;23/6/2023;ARRAYAN;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9777;115;518;568.200;568;12,8421;9,9947;99;93,5789;0,7211;100;378;249;2,5316;1;2023;23/6/2023;NAHARA;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
10140;58;261;736.040;736;12,1591;11,0136;-1;95,1273;0,7136;100;312;-1;1,0227;1;2023;19/6/2023;ARRAYAN;FLORIDA;Canelones;676,7;58,16653061;342,3669388;0,085714286
9753;38;152;235.130;235;12,9375;12,1875;97;84,5875;2,7;100;311;153,3;2,9;1;2023;3/6/2023;ARRAYAN;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
9469;46;175; -   ; -   ;11,4;14,3;99;60,5286;14,9;94;235,5;243,8;4,5429;1;2023;28/5/2023;NAHARA;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9328;37;185; -   ; -   ;10,18;12,9;-1;64,88;8,74;100;-1;-1;2,66;1;2023;4/6/2023;NAHARA;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9653;30;135;140.040;140;11,04;10,98;100;91,14;1,44;100;294;215;1,26;1;2023;5/6/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9854;21;84;288.210;288;11,73;12,44;97;93,66;0,97;100;478;178,7;1,78;1;2023;15/6/2023;OSIRIS;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9812;22;99;386.400;386;11,8625;9,95;100;91,95;1,275;100;330;260,1;1,7188;1;2023;13/6/2023;ARRAYAN;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
9460;35;123;182.010;182;10,6;11,3;99;85,3833;2,85;100;295;109,6;3,3667;1;2023;25/5/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
10223;66;297;246.300;246;11,3;12,24;98;77,27;8,25;98;307;893;3,3;1;2023;20/5/2023;NAHARA;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9647;15;53;45.800;46;12,25;12,3;100;85,05;3,9;99;246;142,3;2,35;1;2023;3/6/2023;ARRAYAN;DURAZNO;Tacuarembo;1443,5;50,61020408;346,6791837;0,012244898
10242;80;360;26.110;26;10,45;14,25;-1;66,6667;11,8167;100;280;-1;2,65;1;2023;2/6/2023;NAHARA;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9514;120;420;493.740;494;13,3292;11,3833;100;93,8375;0,8458;100;331,5;586,6;1,6417;1;2023;13/6/2023;NAHARA;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
10012;60;204;285.280;285;11,96;12,04;100;90,98;1,54;100;285;218;1,65;1;2023;7/6/2023;ARRAYAN;RIO_NEGRO;Tacuarembo;1443,5;50,61020408;346,6791837;0,012244898
9110;14;63;225.070;225;11,9;11,5857;-1;91,4143;0,5286;98;-1;-1;3,2143;1;2023;15/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9659;28;126;123.030;123;11,3;11,6;99;89,45;2,35;100;262,5;315;1,175;1;2023;3/6/2023;ARRAYAN;RIO_NEGRO;Tacuarembo;1443,5;50,61020408;346,6791837;0,012244898
9625;18;81;85.440;85;11,2667;11,1667;99;90,3;1,1;99;250;131,9;4,2;1;2023;19/6/2023;DANIELLE;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
10100;124;558;631.190;631;12,2318;11,43;99;83,8545;2,2364;100;309;322;2,6136;1;2023;17/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9307;6;27; -   ; -   ;13,35;11,525;-1;65,5;7,25;100;163;-1;2,35;1;2023;17/5/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
10109;15;68;75.740;76;11,525;11,875;96;81,525;2,25;98;311;190,9;1,825;1;2023;12/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9155;46;184;263.460;263;10,91;10,9;100;93,9;0,25;100;325;413;4,51;1;2023;15/6/2023;FANA;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9781;93;419;536.130;536;11,0944;11,0222;98;90,4222;1,0667;100;385;241;2,4889;1;2023;21/6/2023;NAHARA;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9241;20;100;86.390;86;11,8333;11,2167;97;80,4667;2,1;100;228;242,4;4,85;1;2023;2/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9760;70;315;400.280;400;10,6643;10,2071;98;90,1643;1,3286;99;384;648;2,2071;1;2023;20/6/2023;NAHARA;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9197;170;765;894.050;894;12,8483;12,1448;100;93,6138;0,5552;100;352;-1;2,8034;1;2023;23/5/2023;ARRAYAN;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
9217;185;833;783.770;784;12,3968;12,6129;100;90,1516;1,5226;100;370;255,7;2,1129;1;2023;20/6/2023;ARRAYAN;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
9383;32;144;28.750;29;11,28;9,56;99;86,88;1,88;99;308;100,9;4,34;1;2023;3/6/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
10090;19;86;92.480;92;11,15;11,55;95;78,4;2,75;99;316;317,7;1,1;1;2023;10/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9379;90;405;408.340;408;13,1933;10,38;96;87,4267;1,4267;100;299;721;2,7067;1;2023;3/6/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
10227;36;162;564.570;565;11,96;11,505;99;86,76;0,895;100;309;249;3,81;1;2023;20/5/2023;DANIELLE;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9172;96;432;356.820;357;11,1467;11,3533;100;79,6667;2,9933;100;272;184;2,0733;1;2023;5/6/2023;DANIELLE;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
10193;150;675;875.400;875;12,5;11,771;100;80,2065;2,3968;100;362;390;1,971;1;2023;8/6/2023;DANIELLE;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
9067;8;36; -   ; -   ;14,1;13,6;99;76,8;5;90;320;153,8;4,4;1;2023;17/5/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9107;135;675;64.190;432;15,8;12,8;-1;78;1,3;93;-1;-1;14,2;1;2023;1/6/2023;ARRAYAN;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
10019;24;72;196.090;196;13,5444;12,0889;100;94,9111;0,6333;99;329;290,3;2,2778;1;2023;28/6/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
10060;16;72;30.990;31;13;11,8;99;90,7;0,5;100;360;245;4,2;1;2023;15/6/2023;DANIELLE;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9705;8;24;66.330;66;11,75;12,75;99;81,25;4,05;94;307;242,3;4;1;2023;30/5/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9030;40;180;75.550;76;13,35;13,4833;100;82,05;3,3833;100;332;311;3,75;1;2023;23/5/2023;ARRAYAN;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
9991;10;34;28.320;28;12,4;11,5;-1;82,6;0,6;79;-1;-1;10,1;1;2023;21/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
10087;50;225;141.670;142;12,74;12,25;98;86,45;1,82;100;314;225,5;4,75;1;2023;10/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
10041;108;432;16.510;17;10,8;11,5;97;91,9;1,9;100;318;77,4;0,7;1;2023;11/6/2023;ARRAYAN;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9053;140;630;392.930;393;11,6923;11,5308;98;83,1615;3,4923;100;308;212;1,6923;1;2023;19/5/2023;ARRAYAN;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
8986;40;180;157.490;157;15,4714;10,8;99;87,0429;1,8143;100;300;297;3,6143;1;2023;19/5/2023;DANIELLE;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
9066;12;54;12.710;13;11,2;12,25;98;74,55;4,4;100;307;147,1;3,85;1;2023;16/5/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9321;218;1308;1.549.990;1.550;12,6321;12,2566;100;91,0245;1,1;100;333;362,9;2,9774;1;2023;3/6/2023;ARRAYAN;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
9145;24;108;127.710;128;13,1;11,4429;99;92,5429;1,2286;99;293;190,5;1,5429;1;2023;2/6/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9504;75;375;419.220;419;11,85;11,6429;100;93,7286;0,4286;99;315;363,1;3,5143;1;2023;18/6/2023;DANIELLE;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
10133;97;437;415.910;416;11,18;11,9733;97;86,06;1,0467;100;326;159;3,4267;1;2023;20/6/2023;DANIELLE;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
8996;177;708;529.350;529;14,3042;13,1917;100;89,7875;1,3708;100;347;360;2,5167;1;2023;14/6/2023;ARRAYAN;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
9548;24;108; -   ; -   ;12,1333;12,8333;100;67,4;5,0667;87;327;207;4,9;1;2023;16/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9491;175;788;268.430;268;14,205;13,41;99;91,37;0,48;100;347;352;5,565;1;2023;5/6/2023;ARRAYAN;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
9537;24;96;89.260;89;13,2;12,86;99;73,84;6,34;98;308;-1;4,06;1;2023;6/6/2023;NAHARA;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
10260;100;450;30.160;30;11,6;11,6;-1;84,3;2;100;-1;-1;3,4;1;2023;25/5/2023;DANIELLE;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9983;244;1098; -   ; -   ;11,486;11,7512;98;86,6023;1,6884;100;168;196,5;1,8256;1;2023;9/6/2023;DANIELLE;RIO_NEGRO;Tacuarembo;1443,5;50,61020408;346,6791837;0,012244898
9280;60;270;489.920;490;12,4;12,6048;100;88,9429;1,2571;100;353;135,8;2,7286;1;2023;19/5/2023;ARRAYAN;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
9520;25;100;175.820;176;11,5;10,8167;100;86,0333;1,2667;99;285;812;2,3333;1;2023;21/6/2023;DANIELLE;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9805;80;360;360.750;361;10,9357;12,3143;99;76,9071;4,3429;100;331;449,2;1,1929;1;2023;10/6/2023;NAHARA;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9340;250;1125;687.150;687;13,2867;12,71;100;88,9833;2,4067;100;293;235,5;1,4567;1;2023;19/5/2023;ARRAYAN;RIO_NEGRO;Tacuarembo;1443,5;50,61020408;346,6791837;0,012244898
9088;22;99;255.830;256;13,9909;12,3;100;89,9636;1,1455;100;330;341,8;3,7273;1;2023;5/6/2023;NAHARA;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9551;12;48; -   ; -   ;14,9;13,3;99;72,2;9,6;99;252;330,2;3,9;1;2023;10/6/2023;NAHARA;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
9874;91;364;573.920;574;12,3789;11,9;99;90,3105;1,7474;100;274;186;1,5474;1;2023;19/6/2023;ARRAYAN;RIO_NEGRO;Tacuarembo;1443,5;50,61020408;346,6791837;0,012244898
9945;30;135;147.750;148;13,62;11,7;98;90,26;0,64;100;340;389,7;5,54;1;2023;26/6/2023;NAHARA;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9398;43;194;94.800;95;15,1857;12,0429;99;79,6429;3;100;333;268,3;3,1571;1;2023;15/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9485;120;432;30.780;31;12,7917;12,4917;100;67,4167;7,7917;100;237;161,7;8,3083;1;2023;28/5/2023;NAHARA;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
10040;39;156;12.080;12;11;13;-1;89,2;1,1;98;-1;-1;2,2;1;2023;11/6/2023;ARRAYAN;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9947;14;42;372.120;372;11,2765;12,1882;99;73,3588;7,2765;100;294,5;365,7;2,5059;1;2023;10/6/2023;NAHARA;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
9766;32;144;28.510;29;11,3;12,4;99;78;4,4;93;226;214,9;1,3;1;2023;11/6/2023;DANIELLE;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9990;20;68;25.710;26;11,9;11;99;90,1;0,9;61;353;241;2,2;1;2023;20/6/2023;NAHARA;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
10228;119;536;27.920;28;12,4;11,1;-1;92,8;0,5;100;274;-1;2,7;1;2023;20/5/2023;DANIELLE;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9376;25;113;95.350;95;12,1667;11,8667;-1;93,0667;0,3333;100;298;-1;3,9667;1;2023;30/5/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9245;25;125;81.170;81;13,0475;12,575;-1;73,275;2,175;99;-1;-1;15,85;1;2023;17/5/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9149;152;684;265.420;265;11,6273;12,8636;99;79,4364;4,8818;99;296;189,6;2,6364;1;2023;20/6/2023;ARRAYAN;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
9049;72;324;510.600;511;11,7;12,3765;98;92,4118;1,1706;100;329;232;1,4;1;2023;21/5/2023;OSIRIS;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
9282;106;477;29.460;29;11,1;12,8;98;81,8;2,9;99;311;213,3;2;1;2023;6/6/2023;ARRAYAN;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
9253;42;210; -   ; -   ;10,5571;13,6429;98;71,8429;5,7857;100;257;158,7;1,3286;1;2023;1/6/2023;ARRAYAN;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
10058;53;239;353.460;353;12,1353;12,2941;98;90,6059;0,5353;100;331;122;4,4824;1;2023;9/6/2023;DANIELLE;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9218;40;180;189.200;189;11,9;11,7;100;84,1545;2,6636;100;349;235,3;2,5182;1;2023;23/6/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9545;28;126;29.230;29;12,4;10,8;-1;93,6;0,3;86;-1;-1;4,1;1;2023;17/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9522;310;1395;1.762.820;1.763;12,3506;12,0691;100;77,0852;4,5222;100;357;266;2,3519;1;2023;11/6/2023;NAHARA;RIO_NEGRO;Tacuarembo;1443,5;50,61020408;346,6791837;0,012244898
9382;95;428;324.820;325;12,0273;12,5273;98;91,2818;1,3545;100;305;-1;1,0636;1;2023;9/6/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9648;50;175;160.250;160;12,95;11,6167;100;90,5;2,0833;100;238;58;1,95;1;2023;2/6/2023;ARRAYAN;DURAZNO;Tacuarembo;1443,5;50,61020408;346,6791837;0,012244898
9576;23;104;64.610;65;10,65;13,4;97;80,975;2,8;100;344;305,7;1,925;1;2023;17/6/2023;OSIRIS;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
9637;25;100;60.020;60;11,44;13,36;97;92,58;0,98;100;296;219;2,14;1;2023;15/6/2023;ARRAYAN;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9978;83;282;482.060;482;11,0882;10,9176;98;80,9;3,1529;99;348;395,5;2,4824;1;2023;5/6/2023;NAHARA;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9771;42;189;29.570;30;10,875;12,425;99;71,075;6,15;98;315;319;0,925;1;2023;20/5/2023;ARRAYAN;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9291;21;95;28.950;29;16,6;11,7;-1;88,2;1,4;99;-1;-1;5,1;1;2023;15/6/2023;ARRAYAN;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
9017;100;500;330.490;330;12,3545;11,6182;98;83,2364;2,9455;100;355;420,9;4,3;1;2023;13/6/2023;DANIELLE;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
9359;26;117;31.200;31;11,55;12,75;98;80,6;2,5;99;294;266,6;1,85;1;2023;16/5/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9847;40;160; -   ; -   ;11,24;12,32;95;86,18;1,7;100;108;81;1,7;1;2023;11/6/2023;DANIELLE;RIO_NEGRO;Tacuarembo;1443,5;50,61020408;346,6791837;0,012244898
9703;19;67;128.160;128;11,6;12,1;99;89;2,05;100;309;231,4;2,5;1;2023;30/5/2023;ARRAYAN;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9546;12;54;30.700;31;10,7;11,1;-1;95,7;0,6;97;-1;-1;1,4;1;2023;17/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
10301;180;720;896.140;896;13,1194;12,0774;100;86,5806;1,3935;100;370;498,2;5,1516;1;2023;6/6/2023;ARRAYAN;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
10070;168;756;285.940;286;12,6545;10,4909;100;86,8455;1,8727;100;305;186;2,9273;1;2023;13/6/2023;DANIELLE;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
9735;144;576;738.440;738;12,325;10,8143;100;78,0571;2,9071;100;369,5;466,9;2,65;1;2023;5/6/2023;DANIELLE;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
9182;92;460;585.160;585;11,1211;10,6647;100;92,6789;1,0263;100;403;524,6;1,9579;1;2023;21/6/2023;NAHARA;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9810;40;152;212.200;212;12,0778;10,3444;99;77,4778;3,8667;98;308;436,3;4,9667;1;2023;24/6/2023;NAHARA;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
10091;12;54;34.430;34;11,4;12,8;98;81,6;2,6;99;334;95,6;1,6;1;2023;6/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9246;30;150; -   ; -   ;12,45;13,825;99;66,025;2,35;100;244;236,7;19,175;1;2023;18/5/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
9339;134;603;640.970;641;13,7875;11,6708;99;94,4333;0,3833;100;370;298;3,0708;1;2023;12/6/2023;ARRAYAN;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
8959;167;668;149.700;150;12,15;13,9286;99;82,0143;4,8214;100;294;292;1,9714;1;2023;2/6/2023;ARRAYAN;FLORIDA;Canelones;676,7;58,16653061;342,3669388;0,085714286
9479;36;162;357.110;357;12,235;12,585;100;90,935;1,355;99;392;421;1,545;1;2023;25/5/2023;ARRAYAN;SORIANO;Colonia;670,8;56,76367347;360,337551;0,097959184
8987;30;135;43.660;44;12,575;12,525;100;78,65;4,475;100;331;121;4,1;1;2023;19/5/2023;DANIELLE;FLORES;Colonia;670,8;56,76367347;360,337551;0,097959184
9388;90;405;401.530;402;13,3286;10,3;100;90,5643;1,1643;100;224,5;137,3;2,9;1;2023;12/6/2023;ARRAYAN;SAN_JOSE;Colonia;670,8;56,76367347;360,337551;0,097959184
9139;60;234;131.230;131;10,5;12,0667;99;89,7667;1,3917;100;240;232;1,0667;1;2023;13/6/2023;OSIRIS;RIO_NEGRO;Tacuarembo;1443,5;50,61020408;346,6791837;0,012244898
9660;55;248;157.710;158;12,5333;12,15;100;84,4167;3,5667;100;315;248;1,45;1;2023;4/6/2023;ARRAYAN;RIO_NEGRO;Tacuarembo;1443,5;50,61020408;346,6791837;0,012244898
10272;85;383;424.800;425;12,6688;11,8063;98;79;2,2625;100;364;283,5;2,3375;1;2023;23/6/2023;DANIELLE;COLONIA;Colonia;670,8;56,76367347;360,337551;0,097959184
